10	7119900	-1.18384	5.45101
11	5777100	-1.08035	4.49871
12	4805300	-0.98536	3.76085
13	4060400	-0.905441	3.20476
14	3477400	-0.833229	2.72815
15	3040000	-0.773185	2.32719
16	2685300	-0.718818	2.01352
17	2338100	-0.677476	1.83827
18	2040700	-0.644432	1.63489
19	1818100	-0.609377	1.52151
20	1617200	-0.589351	1.36793
21	1405100	-0.561294	1.23513
22	1257600	-0.540599	1.15129
23	1126000	-0.526508	1.01596
24	1006700	-0.513582	0.957959
25	873900	-0.509252	0.924144
26	770400	-0.500693	0.882325
27	712200	-0.483262	0.833163
28	645300	-0.475421	0.758529
29	586700	-0.462511	0.73109
30	542600	-0.454856	0.71363
31	506700	-0.436196	0.663804
32	569900	-0.384125	0.527015
33	484900	-0.393213	0.551531
34	416400	-0.4133	0.567055
35	396200	-0.409725	0.539939
36	371900	-0.393039	0.510729
37	338900	-0.38915	0.491666
38	352200	-0.3653	0.441517
39	345300	-0.356693	0.416357
40	286400	-0.368257	0.434632
41	285800	-0.359947	0.408422
42	267400	-0.346118	0.380578
43	252600	-0.339328	0.383083
44	257300	-0.332351	0.354569
45	249300	-0.328625	0.351773
46	227900	-0.32471	0.330245
47	236900	-0.302572	0.329433
48	225300	-0.306361	0.306072
49	206600	-0.283501	0.267594
50	205300	-0.276969	0.272539
51	201000	-0.272752	0.268775
52	193600	-0.267679	0.229253
53	192300	-0.250488	0.206707
54	188700	-0.23894	0.217487
55	167200	-0.243189	0.201576
56	161000	-0.24106	0.212888
57	150100	-0.233609	0.182089
58	151000	-0.227837	0.185719
59	133300	-0.224136	0.190587
60	140800	-0.226314	0.166461
61	135800	-0.216147	0.150534
62	137200	-0.206769	0.150217
63	122400	-0.203853	0.14651
64	118100	-0.202788	0.149869
65	116700	-0.199355	0.140728
66	115400	-0.200982	0.133334
67	112600	-0.194121	0.139711
68	109700	-0.186485	0.137455
69	98900	-0.188521	0.126335
70	97000	-0.189596	0.117129
71	91000	-0.183379	0.12414
72	91200	-0.185344	0.115953
73	97200	-0.178101	0.11046
74	84000	-0.178216	0.111056
75	82400	-0.176327	0.106147
76	86400	-0.176868	0.108373
77	92500	-0.161985	0.0998145
78	96900	-0.149222	0.092194
79	105700	-0.140651	0.0825165
80	102300	-0.142209	0.07302
81	88700	-0.145933	0.0831471
82	69100	-0.160517	0.0826707
83	55700	-0.171055	0.105336
84	53700	-0.166512	0.109714
85	53000	-0.170161	0.0836489
86	51300	-0.168055	0.0966032
87	51200	-0.162617	0.0891983
88	53900	-0.166144	0.0880014
89	49800	-0.162112	0.0762948
90	45800	-0.16245	0.0773394
91	43700	-0.161204	0.0800922
92	39900	-0.159204	0.0859176
93	43900	-0.153921	0.0763698
94	45100	-0.157	0.0762137
95	38900	-0.151269	0.0701964
96	37300	-0.151081	0.0721203
97	35000	-0.152744	0.0754101
98	35300	-0.151991	0.074271
99	33800	-0.147792	0.0648398
100	34500	-0.151628	0.0715164
101	34500	-0.147563	0.0828222
102	30100	-0.148163	0.0616817
103	34200	-0.144648	0.0700832
104	30200	-0.146993	0.0615356
105	29300	-0.142498	0.0613274
106	29800	-0.148718	0.0620698
107	31500	-0.146356	0.0660825
108	29200	-0.144588	0.0595372
109	27700	-0.145419	0.0622953
110	29600	-0.142168	0.0556493
111	26800	-0.139509	0.0714889
112	27900	-0.139992	0.0615184
113	32200	-0.134595	0.0719662
114	28700	-0.140825	0.0520311
115	28200	-0.139678	0.0513348
116	27100	-0.133836	0.0588137
117	27900	-0.136876	0.0506783
118	29300	-0.137061	0.0519934
119	28900	-0.13559	0.0530519
120	29000	-0.133137	0.0511466
121	26300	-0.129551	0.0493452
122	26700	-0.131669	0.0532407
123	21100	-0.132226	0.0510372
124	23500	-0.12914	0.047038
125	24600	-0.129871	0.0492242
126	22200	-0.128751	0.0491735
127	23800	-0.129886	0.0631018
128	21200	-0.121216	0.0448624
129	20800	-0.123576	0.0497131
130	20900	-0.126826	0.0437576
131	17100	-0.120993	0.0829577
132	16800	-0.116815	0.0412066
133	19800	-0.115818	0.0365166
134	18800	-0.120155	0.0430073
135	16700	-0.115705	0.0403289
136	16900	-0.110699	0.0367809
137	18300	-0.116337	0.0406968
138	16100	-0.112371	0.0393694
139	15100	-0.106994	0.030607
140	15600	-0.10113	0.0343617
141	15700	-0.100439	0.0355174
142	20700	-0.0940535	0.0348444
143	17800	-0.0955977	0.0308007
144	17100	-0.0913476	0.0326296
145	17000	-0.0883711	0.0303956
146	16900	-0.0903426	0.0258618
147	17400	-0.0824642	0.0249111
148	17700	-0.0894608	0.0241064
149	21400	-0.0826748	0.0223867
150	18700	-0.0788708	0.0251737
151	18300	-0.077742	0.0209198
152	17800	-0.0715717	0.0196511
153	16700	-0.0772041	0.0213367
154	21200	-0.0747074	0.0193534
155	19400	-0.0751259	0.0211045
156	19300	-0.0698051	0.0188624
157	18900	-0.066657	0.0194906
158	18900	-0.0755828	0.0221574
159	19200	-0.0760756	0.0191585
160	15600	-0.0753504	0.0190352
161	15500	-0.0670817	0.0170705
162	15500	-0.075647	0.0202959
163	15700	-0.0727938	0.0222409
164	16500	-0.0796527	0.0198438
165	13800	-0.0805719	0.0193701
166	11600	-0.0804918	0.0208415
167	12200	-0.0715298	0.024625
168	14400	-0.0864148	0.0270372
169	11400	-0.0800676	0.0225956
170	12400	-0.083527	0.0229159
171	12500	-0.0812872	0.021073
172	14000	-0.0786189	0.0194362
173	9600	-0.0796781	0.0169279
174	11900	-0.0788691	0.0200399
175	10800	-0.0801584	0.0228039
176	13800	-0.0818783	0.0193635
177	10200	-0.0754942	0.0214563
178	10600	-0.0724791	0.0239453
179	9100	-0.0754332	0.0183531
180	11500	-0.0803872	0.0204238
181	10000	-0.0794633	0.0184539
182	11100	-0.0759948	0.0192279
183	11200	-0.0825401	0.0201159
184	11500	-0.073083	0.019425
185	12500	-0.0715013	0.0254007
186	11300	-0.0712587	0.0167221
187	12400	-0.0669135	0.0150711
188	11400	-0.0670489	0.0197374
189	12700	-0.067955	0.0164046
190	13300	-0.062049	0.0141051
191	13400	-0.0629941	0.0194327
192	13100	-0.0594198	0.0138002
193	15100	-0.0581252	0.0297016
194	15400	-0.0516577	0.0107647
195	17200	-0.0529872	0.0113681
196	17900	-0.051562	0.0115527
197	18700	-0.0553992	0.0135931
198	20300	-0.0477314	0.00968984
