10	7119900	-0.980688	4.86554
11	5777100	-0.895105	4.00027
12	4805300	-0.815957	3.37666
13	4060400	-0.748997	2.88059
14	3477400	-0.690025	2.45706
15	3040000	-0.639742	2.13637
16	2685300	-0.594591	1.80756
17	2338100	-0.561896	1.6062
18	2040700	-0.534046	1.52068
19	1818100	-0.506576	1.29078
20	1617200	-0.487256	1.19428
21	1405100	-0.465388	1.07899
22	1257600	-0.447516	1.0246
23	1126000	-0.436187	0.967732
24	1006700	-0.425687	0.884447
25	873900	-0.420239	0.824717
26	770400	-0.41239	0.865962
27	712200	-0.398176	0.71256
28	645300	-0.391513	0.704656
29	586700	-0.378383	0.701877
30	542600	-0.3746	0.645547
31	506700	-0.360271	0.583117
32	569900	-0.315927	0.465254
33	484900	-0.325112	0.489734
34	416400	-0.340192	0.513785
35	396200	-0.334953	0.517441
36	371900	-0.32289	0.489135
37	338900	-0.317145	0.467429
38	352200	-0.300714	0.413386
39	345300	-0.292076	0.425648
40	286400	-0.29986	0.398739
41	285800	-0.293735	0.356025
42	267400	-0.283689	0.359192
43	252600	-0.278495	0.340749
44	257300	-0.272418	0.305591
45	249300	-0.272409	0.323544
46	227900	-0.265287	0.314559
47	236900	-0.247838	0.282268
48	225300	-0.249217	0.278275
49	206600	-0.234626	0.240151
50	205300	-0.226609	0.239178
51	201000	-0.22391	0.297419
52	193600	-0.218975	0.225876
53	192300	-0.204578	0.212419
54	188700	-0.196569	0.178502
55	167200	-0.200058	0.206625
56	161000	-0.198849	0.174275
57	150100	-0.191266	0.166237
58	151000	-0.189476	0.14893
59	133300	-0.183658	0.155916
60	140800	-0.186736	0.156234
61	135800	-0.17483	0.145549
62	137200	-0.170459	0.148293
63	122400	-0.166576	0.125474
64	118100	-0.167511	0.135685
65	116700	-0.163611	0.118537
66	115400	-0.164951	0.111357
67	112600	-0.160979	0.109588
68	109700	-0.154358	0.105509
69	98900	-0.155845	0.111122
70	97000	-0.156325	0.103587
71	91000	-0.149675	0.109932
72	91200	-0.152649	0.11273
73	97200	-0.146247	0.0933471
74	84000	-0.145637	0.130629
75	82400	-0.144841	0.124729
76	86400	-0.142755	0.12865
77	92500	-0.133686	0.0847922
78	96900	-0.12295	0.0762299
79	105700	-0.11755	0.073284
80	102300	-0.114002	0.0855278
81	88700	-0.120984	0.0710456
82	69100	-0.130175	0.0747066
83	55700	-0.141696	0.0891703
84	53700	-0.136224	0.105833
85	53000	-0.138388	0.078436
86	51300	-0.138993	0.095772
87	51200	-0.133755	0.109397
88	53900	-0.134271	0.0879066
89	49800	-0.131149	0.0819328
90	45800	-0.13544	0.0645421
91	43700	-0.13233	0.105031
92	39900	-0.129474	0.0727377
93	43900	-0.125366	0.0665267
94	45100	-0.12868	0.0671704
95	38900	-0.124015	0.0655148
96	37300	-0.121216	0.104
97	35000	-0.124115	0.0782023
98	35300	-0.126114	0.0736378
99	33800	-0.122705	0.0595496
100	34500	-0.123617	0.0583896
101	34500	-0.120318	0.101636
102	30100	-0.118389	0.0890115
103	34200	-0.117665	0.0628484
104	30200	-0.120525	0.0547803
105	29300	-0.114465	0.0681003
106	29800	-0.122457	0.0530169
107	31500	-0.118829	0.05905
108	29200	-0.115527	0.0660853
109	27700	-0.119079	0.0472939
110	29600	-0.116343	0.0612658
111	26800	-0.11148	0.0563661
112	27900	-0.115042	0.0475528
113	32200	-0.110445	0.0469367
114	28700	-0.113571	0.0500138
115	28200	-0.111224	0.0499111
116	27100	-0.109053	0.0450438
117	27900	-0.111682	0.0517227
118	29300	-0.111055	0.0552282
119	28900	-0.110044	0.0458282
120	29000	-0.108076	0.0428873
121	26300	-0.104723	0.0420062
122	26700	-0.106342	0.0531957
123	21100	-0.108352	0.0405071
124	23500	-0.105839	0.0377556
125	24600	-0.106657	0.0421505
126	22200	-0.104008	0.0439534
127	23800	-0.103158	0.0686522
128	21200	-0.0997937	0.0352841
129	20800	-0.101408	0.0346594
130	20900	-0.100719	0.0526656
131	17100	-0.0975813	0.0515254
132	16800	-0.0957652	0.043755
133	19800	-0.0929568	0.0352579
134	18800	-0.0952108	0.0357013
135	16700	-0.092801	0.0340755
136	16900	-0.0916231	0.0356626
137	18300	-0.0945949	0.0333322
138	16100	-0.091912	0.0290232
139	15100	-0.0850135	0.0410301
140	15600	-0.0829841	0.0335734
141	15700	-0.0822159	0.0347951
142	20700	-0.0758512	0.0415585
143	17800	-0.0778441	0.0287178
144	17100	-0.0739466	0.0246477
145	17000	-0.0708649	0.0287789
146	16900	-0.074243	0.0275745
147	17400	-0.0682085	0.0214345
148	17700	-0.0720514	0.0214797
149	21400	-0.0665849	0.026779
150	18700	-0.065599	0.0225249
151	18300	-0.0614413	0.0373481
152	17800	-0.0576315	0.0193821
153	16700	-0.0643491	0.018018
154	21200	-0.0601737	0.0232239
155	19400	-0.0616323	0.0182426
156	19300	-0.0580724	0.0164715
